PUDDINGS,BANANA,DRY MIX,INST,PREP W/ 2% MILK	100	105	1.7	19.74	2.76
PUDDINGS,BANANA,DRY MIX,REG,PREP W/ 2% MILK	100	101	1.73	18.43	2.9
PUDDINGS,CHOC,DRY MIX,INST,PREP W/ 2% MILK	100	105	1.92	18.89	3.15
BAKING CHOC,MEXICAN,SQUARES	100	426	15.59	77.41	3.64
CHOCOLATE-FLAVORED HAZELNUT SPRD	100	541	29.73	62.16	5.41
CANDIES,MILK CHOC COATD PNUTS	100	519	33.5	49.7	13.1
CANDIES,MILK CHOC COATD RAISINS	100	390	14.8	68.4	4.1
SYRUPS,TABLE BLENDS,PANCAKE,RED-CAL	100	165	0	44.55	0
SYRUPS,TABLE BLENDS,PANCAKE	100	234	0	61.47	0
CANDIES,HERSHEY'S POT OF GOLD ALMOND BAR	100	577	38.46	46.15	12.82
CANDIES,MILK CHOC,W/ALMONDS	100	526	34.4	53.4	9
CANDIES,MILK CHOC,W/RICE CRL	100	511	29.37	59.67	7.64
CANDIES,MARS SNACKFOOD US,MILKY WAY BAR	100	456	17.23	71.17	4.01
CANDIES,SKOR TOFFEE BAR	100	535	32.18	61.72	3.13
TOPPINGS,STRAWBERRY	100	254	0.1	66.3	0.2
CANDIES,TRUFFLES,PREPARED-FROM-RECIPE	100	510	33.76	44.88	6.21
BAK CHOC,MARS SNACKFOOD US,M&M'S SEMISWT CHOC MINI BAK BITS	100	517	26.15	65.96	4.44
CANDIES,MARS SNACKFOOD US,M&M'S PNUT CHOC CANDIES	100	515	26.13	60.48	9.57
CANDIES,MARS SNACKFOOD US,M&M'S MILK CHOC CANDIES	100	492	21.13	71.19	4.33
CANDIES,MOUNDS CANDY BAR	100	486	26.6	58.59	4.6
CANDIES,MR. GOODBAR CHOC BAR	100	538	33.21	54.34	10.22
CANDIES,NESTLE,100 GRAND BAR	100	468	19.33	70.97	2.5
CANDIES,NESTLE,CRUNCH BAR&DSSRT TOPPING	100	500	26	67	5
BAKING CHOC,MARS SNACKFOOD US,M&M'S MILK CHOC MINI BAK BITS	100	502	23.36	68.4	4.78
CANDIES,PEANUT BAR	100	522	33.7	47.4	15.5
CANDIES,PNUT BRITTLE,PREPARED-FROM-RECIPE	100	486	18.98	71.24	7.57
CANDIES,NESTLE,RAISINETS CHOC COVERED RAISINS	100	422	17	71	4.4
CANDIES,REESE'S PNUT BUTTER CUPS	100	515	30.53	55.36	10.24
CANDIES,REESE'S PIECES CANDY	100	497	24.77	59.86	12.46
CANDIES,ROLO CARAMELS IN MILK CHOC	100	474	20.93	67.95	5.08
CANDIES,NESTLE,AFTER EIGHT MINTS	100	432	11.9	79.53	1.67
CANDIES,SESAME CRUNCH	100	516	33.3	50.3	11.6
CANDIES,MARS SNACKFOOD US,SNICKERS BAR	100	491	23.85	61.51	7.53
CANDIES,MARS SNACKFOOD US,STARBURST FRUIT CHEWS,ORIG FRUIT	100	408	8.21	82.57	0.41
CANDIES,MARS SNACKFOOD US,M&M'S MINIS MILK CHOC CANDIES	100	502	23.36	68.4	4.78
CANDIES,MARS SNACKFOOD US,3 MUSKETEERS BAR	100	436	12.75	77.77	2.6
CANDIES,MARS SNACKFOOD US,TWIX CARAMEL COOKIE BARS	100	502	24.85	64.8	4.91
CANDIES,MARS SNACKFOOD US,TWIX PNUT BUTTER COOKIE BARS	100	536	32.67	54.15	9.18
CANDIES,WHATCHAMACALLIT CANDY BAR	100	494	23.68	63.23	8.04
CHEWING GUM	100	360	0.3	96.7	0
CANDIES,SPL DK CHOC BAR	100	556	32.4	60.49	5.54
COCOA,DRY PDR,UNSWTND	100	228	13.7	57.9	19.6
COCOA,DRY PDR,UNSWTND,PROC W/ALKALI	100	220	13.1	58.3	18.1
DESSERTS,EGG CUSTARD,BKD,PREPARED-FROM-RECIPE	100	104	4.58	10.78	5.02
EGG CUSTARDS,DRY MIX	100	410	6.4	82.8	6.9
EGG CUSTARDS,DRY MIX,PREP W/ WHL MILK	100	122	4	17.6	3.99
COCOA,DRY PDR,UNSWTND,HERSHEY'S EUROPEAN STYLE COCOA	100	400	10	60	20
GELATIN DSSRT,DRY MIX	100	381	0	90.5	7.8
GELATIN DSSRT,DRY MIX,PREP W/ H2O	100	62	0	14.19	1.22
GELATIN DSSRT,DRY MIX,RED CAL,W/ ASPRT	100	198	0	80.21	15.67
GELATIN DSSRT,DRY MIX,RED CAL,W/ ASPRT,PREP W/ H2O	100	20	0	4.22	0.83
GELATINS,DRY PDR,UNSWTND	100	335	0.1	0	85.6
CANDIES,YORK BITES	100	394	7.32	81.64	1.78
DESSERTS,MOUSSE,CHOC,PREPARED-FROM-RECIPE	100	225	16	16.07	4.14
PUDDINGS,CHOC,RTE	100	142	4.6	23.01	2.09
PUDDINGS,CHOC,DRY MIX,INST	100	378	1.9	87.9	2.3
PUDDINGS,CHOC,DRY MIX,INST,PREP W/ WHL MILK	100	111	3.1	18.8	3.1
DESSERTS,APPL CRISP,PREPARED-FROM-RECIPE	100	161	3.43	30.84	1.75
FLAN,CARAMEL CUSTARD,DRY MIX	100	348	0	91.6	0
DESSERTS,PUDD,CHOC,DRY MIX,REG	100	362	2.1	89.3	2.6
PUDDINGS,CHOC,DRY MIX,INST,PREP W/ WHOLE MILK	100	120	3.15	19.64	3.16
PUDDINGS,CHOC,DRY MIX,REG,PREP W/ 2% MILK	100	111	2.06	19.76	3.28
PUDDINGS,COCNT CRM,DRY MIX,INST,PREP W/ 2% MILK	100	107	2.3	19.2	2.9
PUDDINGS,RICE,RTE	100	118	2.65	19.4	3.53
PUDDINGS,RICE,DRY MIX	100	376	0.1	91.2	2.7
PUDDINGS,RICE,DRY MIX,PREP W/ WHL MILK	100	121	2.82	20.68	3.25
PUDDINGS,TAPIOCA,DRY MIX	100	369	0.1	94.3	0.1
PUDDINGS,TAPIOCA,DRY MIX,PREP W/ WHL MILK	100	115	2.89	19.43	2.84
PUDDINGS,VANILLA,RTE	100	130	3.78	22.6	1.45
PUDDINGS,VANILLA,DRY MIX,INST	100	377	0.6	92.9	0
PUDDINGS,VANILLA,DRY MIX,INST,PREP W/ WHL MILK	100	114	2.9	19.7	2.7
PUDDINGS,LEMON,DRY MIX,INST,PREP W/ 2% MILK	100	107	1.71	20.2	2.76
EGG CUSTARDS,DRY MIX,PREP W/ 2% MILK	100	112	2.83	17.61	4.13
PUDDINGS,VANILLA,DRY MIX,REG	100	379	0.4	93.5	0.3
PUDDINGS,VANILLA,DRY MIX,REG,PREP W/ WHL MILK	100	113	2.9	18.92	2.8
PUDDINGS,RICE,DRY MIX,PREP W/ 2% MILK	100	111	1.63	20.81	3.29
PUDDINGS,TAPIOCA,DRY MIX,PREP W/ 2% MILK	100	105	1.67	19.56	2.88
PUDDINGS,VANILLA,DRY MIX,REG,PREP W/ 2% MILK	100	101	1.73	18.53	2.94
RENNIN,CHOC,DRY MIX,PREP W/ 2% MILK	100	85	2.06	13.47	3.24
RENNIN,VANILLA,DRY MIX,PREP W/ 2% MILK	100	77	1.77	12.34	3.06
CANDIES,PRALINE,PREPARED-FROM-RECIPE	100	485	25.9	59.59	3.3
FROZEN NOVELTIES,ICE TYPE,FRUIT,NO SUGAR ADDED	100	24	0.1	6.2	0.5
PUDDINGS,TAPIOCA,RTE	100	130	3.88	21.69	1.95
PUDDINGS,COCNT CRM,DRY MIX,REG,PREP W/ 2% MILK	100	104	2.5	17.8	3.1
DESSERTS,RENNIN,CHOC,DRY MIX	100	363	3.3	91.5	2.4
RENNIN,CHOC,DRY MIX,PREP W/ WHL MILK	100	96	3.34	13.34	3.2
DESSERTS,RENNIN,VANILLA,DRY MIX	100	383	0	99	0
RENNIN,VANILLA,DRY MIX,PREP W/ WHL MILK	100	89	3.07	12.21	3.03
DESSERTS,RENNIN,TABLETS,UNSWTND	100	84	0.1	19.8	1
FROSTINGS,CHOC,CREAMY,RTE	100	397	17.6	63.2	1.1
FROSTINGS,COCONUT-NUT,RTE	100	433	24	52.7	1.5
FROSTINGS,CRM CHEESE-FLAVOR,RTE	100	415	17.3	67.32	0.1
FROSTINGS,VANILLA,CREAMY,RTE	100	418	16.23	67.89	0
FLAN,CARAMEL CUSTARD,DRY MIX,PREP W/ 2% MILK	100	103	1.72	18.82	2.99
FLAN,CARAMEL CUSTARD,DRY MIX,PREP W/ WHL MILK	100	113	3	18.68	2.95
PUDDINGS,VANILLA,RTE,FAT FREE	100	89	0	20.16	2.02
PUDDINGS,TAPIOCA,RTE,FAT FREE	100	94	0.35	21.31	1.44
PUDDINGS,CHOC,RTE,FAT FREE	100	93	0.3	20.87	1.93
CANDIES,HERSHEY'S MILK CHOC W/ ALMOND BITES	100	550	35.73	51	9.76
CANDIES,REESE'S BITES	100	521	29.85	55.18	11.34
CANDIES,REESE'S NUTRAGEOUS CANDY BAR	100	517	32.09	52.8	11.28
FROSTINGS,CHOC,CREAMY,DRY MIX	100	389	5.2	92	1.3
FROSTINGS,CHOC,CREAMY,DRY MIX,PREP W/ BUTTER	100	408	13.06	71.8	1.11
CANDIES,HEATH BITES	100	530	30.38	63.39	3.94
FROSTINGS,VANILLA,CREAMY,DRY MIX	100	410	4.9	93.8	0.3
FROSTINGS,WHITE,FLUFFY,DRY MIX	100	371	0	94.9	2.3
FROSTINGS,WHITE,FLUFFY,DRY MIX,PREP W/H2O	100	244	0	62.6	1.5
CANDIES,ALMOND JOY BITES	100	563	34.5	57.54	5.58
CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC	100	521	31.34	55.38	9.53
CANDIES,HERSHEY,KIT KAT BIG KAT BAR	100	520	27.84	63.64	6.24
CANDIES,REESE'S,FAST BREAK,MILK CHOC PNT BTR & SFT NUGTS	100	474	23.42	61.6	8.66
CANDIES,MARS SNACKFOOD US,DOVE MILK CHOC	100	546	31.72	59.78	5.94
CANDIES,MARS SNACKFOOD US,DOVE DK CHOC	100	520	32.45	59.4	5.19
CANDIES,MARS SNACKFOOD US,MILKYWAYCARAML,MILKCHOCOV	100	463	19.17	68.49	4.28
CANDIES,MARS SNACKFOOD US,MILKY WAY CARML. DKCHOCCOV	100	458	20.42	67.56	3.82
ICE CREAMS,VANILLA,LT,NO SUGAR ADDED	100	169	7.45	21.42	3.97
FROZEN NOVELTIES,FRUIT & JUC BARS	100	87	0.1	20.2	1.2
ICE CREAMS,CHOC,LT,NO SUGAR ADDED	100	173	5.74	26.79	3.54
CANDIES,DK CHOC COATD COFFEE BNS	100	540	30	59.95	7.5
SNACKS,GENERAL MILLS,BETTY CROCKER FRT RL UPS,BRY FLV,W/VT C	100	373	3.5	85.2	0.1
ICE CREAMS,CHOC	100	216	11	28.2	3.8
ICE CREAMS,STRAWBERRY	100	192	8.4	27.6	3.2
SNACKS,FARLEY CANDY,FARLEY FRUIT SNACKS,W/VITAMINS A,C,&E	100	341	0	80.9	4.4
SNACKS,SUNKIST,SUNKIST FRUIT ROLL,STRAWBERRY,W/VITMNS A,C,&E	100	342	1	82.7	0.6
CANDIES,MILK CHOC COATD COFFEE BNS	100	549	33.18	55.25	7.41
FROZEN NOVELTIES,ICE TYPE,LIME	100	128	0	32.6	0.4
FROZEN NOVELTIES,ICE TYPE,ITALIAN,REST-PREP	100	53	0.02	13.5	0.03
FROZEN NOVELTIES,ICE TYPE,POP	100	79	0.24	19.23	0
CANDIES,MARS SNACKFOOD US,M&M'S CRISPY CHOC CANDIES	100	475	19.32	72.4	4.28
FROZEN YOGURTS,VANILLA,SOFT-SERVE	100	159	5.6	24.2	4
FRUIT BUTTERS,APPLE	100	173	0.3	42.47	0.39
CANDIES,MARS SNACKFOOD US,SNICKERS MUNCH BAR	100	536	36.22	43.64	15.25
HONEY	100	304	0	82.4	0.3
JAMS AND PRESERVES	100	278	0.07	68.86	0.37
JELLIES	100	266	0.02	69.95	0.15
CANDIES,FUDGE,CHOC MARSHMLLW,W/ NUTS,PREPARED-BY-RECIPE	100	474	21.11	67.69	3.24
CANDIES,MARS SNACKFOOD US,SNICKERS ALMOND BAR	100	472	22.4	64.67	5.4
MARMALADE,ORANGE	100	246	0	66.3	0.3
MOLASSES	100	290	0.1	74.73	0
CANDIES,MARS SNACKFOOD US,POP SNICKERS BITE SIZE CANDIES	100	480	24.32	61.07	7.15
CANDIES,MARS SNACKFOOD US,POP MILKY WAY BITE SIZE	100	463	18	71.85	3.3
CANDIES,MARS SNACK US,POP'ABLES 3 MUSKETEERS BITE SIZE	100	443	15.17	75.94	2.59
CANDIES,MARS SNACK US,STARBURST FRUIT CHEWS,FRT&CREM	100	408	8.36	82.43	0.41
PECTIN,UNSWTND,DRY MIX	100	325	0.3	90.4	0.3
PIE FILLINGS,APPL,CND	100	100	0.1	26.1	0.1
CANDIES,MARS SNACKFOOD US,STARBURST FRUIT CHEWS,TROP	100	409	8.31	82.76	0.41
PIE FILLINGS,CND,CHERRY	100	115	0.07	28	0.37
CANDIES,MARS SNACKFOOD US,STARBURST SOUR FRUIT CHEWS	100	400	7.78	79.73	0.39
PUDDINGS,BANANA,DRY MIX,INST	100	367	0.6	92.7	0
PUDDINGS,BANANA,DRY MIX,INST,PREP W/ WHL MILK	100	115	2.8	19.76	2.62
PUDDINGS,BANANA,DRY MIX,REG	100	366	0.4	93	0
PUDDINGS,BANANA,DRY MIX,REG,PREP W/ WHL MILK	100	111	2.89	18.44	2.74
PUDDINGS,COCNT CRM,DRY MIX,INST	100	389	2.3	91.2	0.9
PUDDINGS,COCNT CRM,DRY MIX,INST,PREP W/ WHL MILK	100	117	3.5	19.1	2.9
PUDDINGS,COCNT CRM,DRY MIX,REG	100	434	11.36	81.84	1
PUDDINGS,COCNT CRM,DRY MIX,REG,PREP W/ WHL MILK	100	114	3.8	17.7	3
CANDIES,MARS SNACKFOOD US,COCOAVIA CHOC BAR	100	539	29.3	62.99	5.81
CANDIES,MARS SNACK US,COCOAVIA BLUEBERRY & ALMOND CHOC BAR	100	525	28.68	60.37	6.35
CANDIES,MARS SNACKFOOD US,COCOAVIA CRISPY CHOC BAR	100	517	26.23	62.06	8.21
PUDDINGS,LEMON,DRY MIX,INST	100	378	0.7	95.4	0
PUDDINGS,LEMON,DRY MIX,INST,PREP W/ WHL MILK	100	115	2.9	20.1	2.7
PUDDINGS,LEMON,DRY MIX,REG	100	363	0.5	91.8	0.1
PUDDING,LEMON,DRY MIX,REG,PREP W/ SUGAR,EGG YOLK & H2O	100	109	1.12	24.2	0.65
SUGARS,BROWN	100	380	0	98.09	0.12
SUGARS,GRANULATED	100	387	0	99.98	0
SUGARS,POWDERED	100	389	0	99.77	0
SWEETENERS,TABLETOP,ASPRT,EQ,PACKETS	100	365	0	89.08	2.17
SUGARS,MAPLE	100	354	0.2	90.9	0.1
SYRUPS,CHOC,HERSHEY'S GENUINE CHOC FLAV LITE SYRUP	100	153	0.97	34.56	1.4
SYRUPS,CHOC,FUDGE-TYPE	100	350	8.9	62.9	4.6
SYRUPS,CORN,DK	100	286	0	77.59	0
SYRUPS,CORN,LT	100	283	0.2	76.79	0
SYRUPS,CORN,HIGH-FRUCTOSE	100	281	0	76	0
SYRUPS,MALT	100	318	0	71.3	6.2
SYRUPS,MAPLE	100	261	0.2	67.09	0
SYRUPS,SORGHUM	100	290	0	74.9	0
CANDIES,MARS SNACKFOOD US,SNICKERS CRUNCHER	100	488	24.38	62.85	6.86
SYRUPS,TABLE BLENDS,PANCAKE,W/2% MAPLE	100	265	0.1	69.6	0
SYRUPS,TABLE BLENDS,CANE&15% MAPLE	100	278	0.1	69.52	0
SYRUPS,TABLE BLENDS,CORN,REFINER,&SUGAR	100	319	0	83.9	0
CANDIES,MARS SNACKFOOD US,SKITTLES WILD BERRY BITE SIZE	100	402	4.25	90.76	0.19
TOPPINGS,BUTTERSCOTCH OR CARAMEL	100	252	0.1	65.9	1.5
TOPPINGS,MARSHMLLW CRM	100	322	0.3	79	0.8
TOPPINGS,PINEAPPLE	100	253	0.1	66.4	0.1
TOPPINGS,NUTS IN SYRUP	100	448	22	58.08	4.5
CANDIES,MARS SNACKFOOD US,SKITTLES TROPICAL BITE SIZE CAND	100	405	4.34	90.77	0.19
CANDIES,MARS SNACKFOOD US,SKITTLES SOURS ORIGINAL	100	401	4	91.02	0.18
CANDIES,MARS SNACKFOOD US,SKITTLES ORIGINAL BITE SIZE CAND	100	405	4.37	90.78	0.19
FROSTINGS,VANILLA,CREAMY,DRY MIX,PREP W/ MARGARINE	100	413	12.74	74.28	0.34
FROSTINGS,CHOC,CREAMY,DRY MIX,PREP W/ MARGARINE	100	404	12.87	71.02	1.1
FROSTINGS,GLAZE,PREPARED-FROM-RECIPE	100	341	0.53	83.65	0.44
CANDIES,FUDGE,CHOC MARSHMLLW,PREPARED-FROM-RECIPE	100	453	17.48	71.34	2.26
CANDIES,TAFFY,PREPARED-FROM-RECIPE	100	397	3.33	91.56	0.03
CANDIES,TOFFEE,PREPARED-FROM-RECIPE	100	560	32.75	64.72	1.07
CANDIES,DIVINITY,PREPARED-FROM-RECIPE	100	364	0.06	89.05	1.32
FROZEN NOVELTIES,ICE TYPE,PINEAPPLE-COCONUT	100	113	2.6	23.9	0
FROZEN YOGURTS,CHOC,SOFT-SERVE	100	160	6	24.9	4
BANANA CHIPS	100	519	33.6	58.4	2.3
CORNNUTS,BARBECUE-FLAVOR	100	436	14.3	71.7	9
CORNNUTS,NACHO-FLAVOR	100	438	14.2	71.6	9.4
GRANOLA BARS,SOFT,UNCOATED,CHOC CHIP	100	418	16.57	70.2	5.65
GRANOLA BARS,SOFT,UNCOATED,CHOC CHIP,GRAHAM&MARSHMLLW	100	427	15.5	70.8	6.1
GRANOLA BARS,SOFT,UNCOATED,NUT&RAISIN	100	454	20.4	63.6	8
SNACKS,BF STKS,SMOKED	100	550	49.6	5.4	21.5
PORK SKINS,BARBECUE-FLAVOR	100	538	31.8	1.6	57.9
FROSTING,GLAZ,CHC,PREP-FRM-RCIP,W/ BUTR,NFSMI RECIP NO. C-32	100	359	7.17	72.18	1.42
SNACK,POTATO CHIPS,MADE FROM DRIED POTATOES,PLN	100	559	38.41	52.02	4.45
POTATO CHIPS,PLAIN,SALTED	100	542	36.4	50.81	6.56
POTATO CHIPS,MADE FROM DRIED POTATOES,CHEESE-FLAVOR	100	551	37	50.6	7
RICE CAKES,BROWN RICE,CORN	100	385	3.2	81.2	8.4
RICE CAKES,BROWN RICE,MULTIGRAIN	100	387	3.5	80.1	8.5
POTATO STICKS	100	522	34.4	53.3	6.7
RICE CAKES,BROWN RICE,RYE	100	386	3.8	79.9	8.1
SESAME STKS,WHEAT-BASED,SALTED	100	541	36.7	46.5	10.9
CORN CAKES	100	387	2.4	83.4	8.1
GRANOLA BARS,HARD,PNUT BUTTER	100	483	23.8	62.3	9.8
POTATO CHIPS,CHEESE-FLAVOR	100	496	27.2	57.7	8.5
POTATO CHIPS,LIGHT	100	471	20.8	66.9	7.1
SNACKS,POTATO CHIPS,FAT-FREE,MADE W/OLESTRA	100	274	0.7	65	7.74
SNACKS,TORTILLA CHIPS,NACHO-FLAVOR,RED FAT	100	445	15.2	71.6	8.7
TORTILLA CHIPS,LOFAT,BKD WO/FAT	100	415	5.7	80	11
CHEESE PUFFS&TWISTS,CORN BSD,LOFAT	100	432	12.1	72.35	8.5
SNACKS,GRANOLA BAR,FRUIT-FILLED,NONFAT	100	342	0.9	77.6	5.9
POPCORN,SUGAR SYRUP/CARAMEL,FAT-FREE	100	381	1.4	90.06	2
POTATO CHIPS,FAT FREE,SALTED	100	379	0.6	83.76	9.64
SNACKS,KELLOGG,KELLOGG'S RICE KRISPIES TREATS SQUARES	100	414	9	80.5	3.4
SNACKS,KELLOGG'S LOFAT GRANOLA BAR,CRUNCHY ALMD/BRN SUGAR	100	390	7.4	78	8
SNACKS,M&M MARS,KUDOS WHL GRAIN BARS,CHOC CHIP	100	420	13.02	72.31	4.47
SNACKS,KELLOGG'S,NUTRI-GRAIN CRL BARS,FRUIT	100	376	8.11	70.33	5.41
SNACKS,TORTILLA CHIPS,LOFAT,MADE W/OLESTRA,NACHO CHS	100	318	3.53	65.22	8.44
SNACKS,POTATO CHIPS,FRM DRIED POT,FAT-FREE,W/OLESTRA	100	253	0.93	56	5.06
TARO CHIPS	100	498	24.9	68.1	2.3
CANDIES,SEMISWEET CHOC,MADE W/BUTTER	100	477	29.7	63.4	4.2
GELATIN DSSRT,DRY MIX,W/ ADDED VIT C,SODIUM-CITRATE & SALT	100	381	0	90.5	7.8
GELATIN DSSRT,DRY MIX,RED CAL,W/ ASPRT,ADDED P,K,NA,VIT C	100	345	0	33.3	55.3
GELATIN DSSRT,DRY MIX,RED CAL,W/ ASPRT,NO ADDED NA	100	345	0	33.3	55.3
PUDDINGS,BANANA,DRY MIX,INST,W/ ADDED OIL	100	386	4.4	89	0
PUDDINGS,BANANA,DRY MIX,REG,W/ ADDED OIL	100	387	5	88.4	0
PUDDINGS,LEMON,DRY MIX,REG,W/ ADDED OIL,K,NA	100	366	1.5	90.3	0.1
PUDDINGS,TAPIOCA,DRY MIX,W/ NO ADDED SALT	100	369	0.1	94.3	0.1
PUDDINGS,VANILLA,DRY MIX,REG,W/ ADDED OIL	100	369	1.1	92.4	0.3
JAMS&PRESERVES,APRICOT	100	242	0.2	64.4	0.7
SYRUPS,TABLE BLENDS,PANCAKE,W/2% MAPLE,W/ K	100	265	0.1	69.6	0
CORN CAKES,VERY LO NA	100	387	2.4	83.4	8.1
SNACKS,CORN-BASED,EXTRDD,PUFFS OR TWISTS,CHEESE-FLAVOR,UNENR	100	558	35.76	54.1	5.76
SNACKS,CORN-BASE,EXTRUD,CHIPS,BARBECUE-FLAVOR,W/ENR MASA FLR	100	523	32.7	56.2	7
POPCORN,AIR-POPPED,WHITE POPCORN	100	382	4.2	77.9	12
POPCORN,OIL-POPPED,WHITE POPCORN	100	500	28.1	57.2	9
POTATO CHIPS,PLN,MADE W/PART HYDR SOYBN OIL,SALTED	100	536	34.6	52.9	7
POTATO CHIPS,PLN,MADE W/PART HYDR SOYBN OIL,UNSALTED	100	536	34.6	52.9	7
POTATO CHIPS,PLN,UNSALTED	100	536	34.6	52.9	7
PRETZELS,HARD,PLN,MADE W/UNENR FLR,SALTED	100	381	3.5	79.2	9.1
PRETZELS,HARD,PLN,MADE W/UNENR FLR,UNSALTED	100	381	3.5	79.2	9.1
SNACKS,PRETZELS,HARD,PLN,MADE W/ ENR FLR,UNSALTED	100	381	3.5	79.2	9.1
RICE CAKES,BROWN RICE,PLN,UNSALTED	100	387	2.8	81.5	8.2
RICE CAKES,BROWN RICE,BUCKWHEAT,UNSALTED	100	380	3.5	80.1	9
RICE CAKES,BROWN RICE,MULTIGRAIN,UNSALTED	100	387	3.5	80.1	8.5
RICE CAKES,BROWN RICE,SESAME SD,UNSALTED	100	392	3.8	81.5	7.6
SESAME STKS,WHEAT-BASED,UNSALTED	100	541	36.7	46.5	10.9
TRAIL MIX,REG,UNSALTED	100	462	29.4	44.9	13.8
TRAIL MIX,REG,W/CHOC CHIPS,UNSALTED NUTS&SEEDS	100	484	31.9	44.9	14.2
POTATO CHIPS,WO/SALT,RED FAT	100	487	20.8	67.8	7.1
TORTILLA CHIPS,LOFAT,UNSALTED	100	416	5.7	80.1	11
FROZEN NOVELTIES,JUC TYPE,POPSICLE SCRIBBLERS	100	81	0.24	19.68	0
SNACKS,TORTILLA CHIPS,NACHO-FLAVOR,MADE W/ENR MASA FLR	100	498	25.6	62.4	7.8
CANDIES,SUGAR-COATED ALMONDS	100	474	17.93	68.26	10
COCOA,DRY PDR,HI-FAT OR BRKFST,PLN	100	486	23.71	51.39	16.8
COCOA,DRY PDR,HI-FAT OR BRKFST,PROC W/ALKALI	100	479	23.71	49.71	16.8
CANDIES,SOFT FRUIT & NUT SQUARES	100	390	9.52	73.81	2.31
ICE CREAMS,VANILLA,FAT FREE	100	138	0	30.06	4.48
SWEETENERS,TABLETOP,SUCRALOSE,SPLENDA PACKETS	100	336	0	91.17	0
FROZEN NOVELTIES,NO SUGAR ADDED,FUDGESICLE POPS	100	105	0.97	22.28	3.6
FROZEN NOVELTIES,FAT FREE FUDGESICLE BARS	100	127	0.66	26.94	5.55
FROZ NOVELTIES,ICE TYPE,SUGAR FREE,ORNGE,CHRY,& GRP POPSICLE	100	21	0	5.14	0
FRZ NVL, KLONDIKE,SLIM-A-BEAR FUDG BR,98% FT FR,NO SGR ADDED	100	124	1.88	30.07	4.31
ICE CREAMS,BREYERS,ALL NAT LT VANILLA	100	162	4.59	25.3	4.84
ICE CREAMS,BREYERS,ALL NAT LT FRENCH VANILLA	100	173	5.56	26.03	4.82
ICE CREAMS,BREYERS,98% FAT FREE VANILLA	100	137	2.2	30.51	3.3
ICE CREAMS,BREYERS,ALL NAT LT VANILLA CHOC STRAWBERRY	100	161	4.35	26.06	4.69
ICE CREAMS,BREYERS,ALL NAT LT MINT CHOC CHIP	100	196	7.09	28.39	4.69
ICE CREAMS,BREYERS,NO SUGAR ADDED,BUTTER PECAN	100	180	10.3	21.3	3.99
ICE CREAMS,BREYERS,NO SUGAR ADDED,FRENCH VANILLA	100	154	7.05	20.75	4.5
ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA	100	143	6.2	21.92	3.68
ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA FUDGE TWIRL	100	153	5.68	25.63	3.53
ICE CREAMS,BREYERS,NO SUGAR ADDED,VANILLA CHOC STRAWBERRY	100	143	6.26	21.7	3.71
FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR VANILLA CONE	100	222	4	44.75	3.72
FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR CHOC CONE	100	224	4.1	45.32	4.09
FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR VANILLA SNDWCH	100	211	2.34	44.2	5.96
FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR CHOC SNDWCH	100	212	2.43	44.12	6.21
FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR MINT SNDWCH	100	210	2.34	44.16	5.96
FROZEN NOVL,KLONDIKE,SLIM-A-BEAR,NO SGR ADDED,STICKLESS BAR	100	224	11.93	27.09	5.16
FROZEN NOVELTIES,NO SUGAR ADDED CREAMSICLE POPS	100	57	0.86	14.54	1.78
FROZEN NOVELTIES,SUGAR FREE,CREAMSICLE POPS	100	49	2.33	11.95	1.37
ICE CREAMS,BREYERS,ALL NAT LT FRENCH CHOC	100	201	7.28	29.68	5.3
ICE CREAMS,BREYERS,98% FAT FREE CHOC	100	136	2.17	30.18	3.89
ICE CREAMS,BREYERS,NO SUGAR ADDED,CHOC CARAMEL	100	151	5.8	25.17	3.54
CANDIES,REESE'S FAST BREAK,CANDY BAR	100	495	23.21	63.9	8.93
CANDIES,MARS SNACKFOOD US,COCOAVIA CHOC COVERED ALMONDS	100	573	37.07	50.22	9.51
ICE CREAMS,REG,LO CARBOHYDRATE,VANILLA	100	216	12.7	22.23	3.17
ICE CREAMS,REG,LO CARBOHYDRATE,CHOC	100	237	12.7	26.8	3.8
CHOCOLATE,DK,45- 59% CACAO SOL	100	546	31.28	61.17	4.88
CHOCOLATE,DK,60-69% CACAO SOL	100	579	38.31	52.42	6.12
CHOCOLATE,DK,70-85% CACAO SOL	100	598	42.63	45.9	7.79
CANDIES,CHOC,DK,NFS (45-59% CACAO SOL 90% 60-69% CACAO SOL	100	550	32.2	59.97	5.09
SWEETENERS,FOR BAKING,BROWN,CONTAINS SUGAR & SUCRALOSE	100	388	0	97.11	0
SWEETENERS,FOR BAKING,CONTAINS SUGAR & SUCRALOSE	100	398	0	99.53	0
SUGAR,TURBINADO	100	399	0	99.8	0
SWEETENERS,SUGAR SUB,GRANULATED,BROWN	100	347	0	84.77	2.06
